# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 6.165109885069695,-5.049659684419792,-1.8736945616039042,-2.00361617290747,-68.08169887984425,27.135119820222226,0.3002922570039656,3.3300891936977055,-31.210178142181448,-195.3993424121573
 6.171145596488593,-5.061041756012727,-1.8857879051833513,-2.003631840578377,-68.27725837574881,27.431338236618533,0.30939937649375804,3.232068568891167,-32.400405243407334,-197.19748321617917
 6.177159378258429,-5.07245493596117,-1.8978373983721315,-2.0036465654970432,-68.47930736622611,27.72755665301484,0.31846663999053876,3.14004631703248,-33.59765921183513,-199.08503737748526
 6.183151227919625,-5.083898428272232,-1.9098430298030589,-2.0036603235689374,-68.68783798087769,28.023775069411155,0.3274992400161795,3.0534422002035693,-34.802377636754144,-201.05952135632367
 6.1891211495206715,-5.095371452267108,-1.9218048010653854,-2.003673090150609,-68.90284457832158,28.319993485807462,0.3365020527778306,2.971750073275874,-36.01497838868936,-203.11837122325989
 6.195069153680417,-5.106873243090065,-1.9337227268261639,-2.0036848396031335,-69.12432362453569,28.61621190220377,0.3454796456947377,2.8945265298887963,-37.235859334638576,-205.2589260464568
 6.200995257652366,-5.118403052221521,-1.9455968349579453,-2.003695545671556,-69.35227357239467,28.912430318600077,0.35443628394052334,2.821381572118633,-38.465397998069946,-207.47841570976007
 6.206899485391055,-5.12996014799543,-1.957427166668554,-2.003705181134303,-69.58669474193435,29.20864873499639,0.3633759356239312,2.7519708983561597,-39.70395112023904,-209.77394114611712
 6.212781867620539,-5.141543816121169,-1.9692137766366609,-2.0037137180634694,-69.8275892011608,29.5048671513927,0.3723022765491364,2.6859894848588715,-40.95185416872372,-212.14246198252746
 6.218642441905006,-5.1531533602101165,-1.9809567331507214,-2.0037211276686624,-70.07496064711661,29.801085567789006,0.3812186935870153,2.62316622144277,-42.20942077492062,-214.58078085107329
 6.224515261495025,-5.164788102307058,-1.9811168925937102,-0.027271303082586622,-70.32881428678415,30.097303984185313,0.3901282875849474,2.5632593990823027,-43.22517247064505,-172.95809621851745
 6.230435191200444,-5.1764473834265585,-1.9694965480467248,1.9629193462127426,-70.5891567177623,30.393522400581627,0.3990338753143482,2.506052898922997,-43.977284179550466,-127.04740534621638
 6.236403279553592,-5.188130564094405,-1.9576085299881572,1.991930640955736,-70.85599580825816,30.689740816977935,0.40793799055971514,2.45135295839434,-44.71098192691684,-122.93681057508192
 6.242420096295536,-5.199837024894183,-1.9456236248931338,1.9919013008117317,-71.12934057625198,30.985959233374242,0.41684288478869397,2.3989854127099233,-45.43013020295278,-119.52304796367059
 6.248486243422044,-5.211566167019045,-1.9335406610246626,1.9918679215131267,-71.40920106761692,31.28217764977055,0.42575052670699987,2.3487933361693685,-46.13480113958805,-116.16449814676112
 6.254602356796021,-5.2233174128286946,-1.9213584005241382,1.9918303922156102,-71.6955882328377,31.578396066166864,0.43466260156406444,2.300635013000103,-46.82502558557713,-112.85344201201809
 6.260769107854486,-5.235090206411577,-1.9090755360917289,1.9917885959657065,-71.98851380221497,31.87461448256317,0.44358050977788993,2.254382187577901,-47.50079362700948,-109.5825070650078
 6.266987205417026,-5.246884014152231,-1.8966906874707337,1.9917424093835565,-72.28799015937156,32.170832898959475,0.4525053646300727,2.2099185516121103,-48.162055056959694,-106.3446533766048
 6.273257397603282,-5.258698325303752,-1.884202397721908,1.9916917022415084,-72.59403021270545,32.46705131535579,0.4614379900377603,2.167138427241693,-48.80871977173277,-103.1331569374439
 6.2795804738676635,-5.270532652565247,-1.8716091292713624,1.9916363371235353,-72.90664726475893,32.763269731752104,0.47037891741160476,2.125945621676217,-49.44065815155346,-99.94160332692115
 6.285957267160279,-5.282386532664173,-1.8589092597142054,1.991576169148304,-73.22585487932984,33.059488148148404,0.47932838211628975,2.086252425914955,-50.05770140622146,-96.7638790146448
 6.2923886562238645,-5.294259526943368,-1.8461010773581514,1.9915110451913274,-73.55166674601277,33.35570656454472,0.48828631986116106,2.0479787356818417,-50.65964186922539,-93.59416092739282
 6.298875568037452,-5.3061512219525895,-1.8331827764809647,1.9914408039471425,-73.88409654223338,33.65192498094102,0.4972523623502733,2.011051280427266,-51.24623330384351,-90.42691676328319
 6.3054189804185246,-5.318061230044317,-1.820152452286209,1.9913652748600965,-74.22315779246259,33.94814339733733,0.5062258329415787,1.9754029425744566,-51.81719116618965,-87.25689733353265
 6.312019924796555,-5.329989189973544,-1.8070080955271897,1.991284277862678,-74.56886372469482,34.24436181373365,0.5152057418484987,1.9409721568942837,-52.37219289149156,-84.07913981960422
 6.318679489172155,-5.341934767501238,-1.793747586773426,1.9911976228279604,-74.92122712389254,34.54058023012995,0.5241907813707153,1.9077023777203466,-52.91087814824053,-80.88896305630662
 6.325398821277414,-5.353897656001118,-1.7803686902926867,1.9911051085374147,-75.28026018251845,34.83679864652626,0.5331793208834994,1.8755416064204442,-53.43284912870234,-77.68197378625348
 6.332179131954719,-5.365877577069352,-1.7668690475100701,1.991006522429891,-75.64597434796595,35.13301706292256,0.5421694018269669,1.8444419707756756,-53.937670831452294,-74.45406660194001
 6.339021698773086,-5.377874281136723,-1.753246170014519,1.990901639277101,-76.01838016695302,35.429235479318876,0.5511587326573524,1.8143593501251587,-54.42487137829943,-71.20143065893575
 6.345927869903101,-5.3898875480827915,-1.7394974320659875,1.9907902207605301,-76.39748712685191,35.72545389571519,0.5601446839919944,1.7852530401132793,-54.89394235414688,-67.92055496697152
 6.352899068273869,-5.401917187851511,-1.725620062565339,1.9906720139883005,-76.78330349396488,36.02167231211149,0.5691242837039331,1.7570854532719515,-55.34433917858498,-64.60823526794672
 6.359936796037977,-5.413963041067724,-1.7116111364304174,1.990546750950821,-77.1758361487864,36.317890728507805,0.5780942126169747,1.729821849405999,-55.77548151598125,-61.26158212527879
 6.367042639373389,-5.426024979653908,-1.697467565330738,1.9904141467901748,-77.57509041844725,36.61410914490412,0.5870508000969893,1.7034300946950172,-56.18675374830385,-57.87803261479389
 6.374218273654561,-5.438102907446503,-1.6831860877143487,1.9902738986939053,-77.98106990631713,36.91032756130042,0.5959900203468262,1.6778804440686221,-56.577505480616225,-54.45535781243367
